invoice_id,job_id,invoice_number,item,type,qty,unit_price_usd,amount_usd
invoice_ec4c8ac3aee64d3abcbfbe3d3467dfd6,job_9634e09f10cf45f9ac5d97a2d6e7c7d0,5352,System Installation,labor,1.0,1410.0,1410.0
invoice_ec4c8ac3aee64d3abcbfbe3d3467dfd6,job_9634e09f10cf45f9ac5d97a2d6e7c7d0,5352,Service Calls - Repairs & Part Installation - Guarantees,labor,1.0,0.0,0.0
invoice_ec4c8ac3aee64d3abcbfbe3d3467dfd6,job_9634e09f10cf45f9ac5d97a2d6e7c7d0,5352,Carrier Heat Pump - 3 Ton Condenser - 15 SEER,material,1.0,5167.0,5167.0
invoice_ec4c8ac3aee64d3abcbfbe3d3467dfd6,job_9634e09f10cf45f9ac5d97a2d6e7c7d0,5352,Comfort Series Front Return - 3 Ton,material,1.0,2348.0,2348.0
invoice_ec4c8ac3aee64d3abcbfbe3d3467dfd6,job_9634e09f10cf45f9ac5d97a2d6e7c7d0,5352,Electric Heater - 8kW 240 Volt-Single Phase with Terminal Block,material,1.0,269.0,269.0
invoice_ec4c8ac3aee64d3abcbfbe3d3467dfd6,job_9634e09f10cf45f9ac5d97a2d6e7c7d0,5352,Honeywell Home FocusPRO® N100,material,1.0,190.0,190.0
invoice_ec4c8ac3aee64d3abcbfbe3d3467dfd6,job_9634e09f10cf45f9ac5d97a2d6e7c7d0,5352,Add Ons - Drain package,material,1.0,280.0,280.0
invoice_00149f4e88fb479b96c253a347c3814b,job_fb89edbb860047a5bd737a2009a98b31,5351,50 Gallon Electric Water Heater 6 Yr,labor,1.0,2332.25,2332.25
invoice_2992649643fc47ffab4cf43fadcbacec,job_2018ca186a964716a888c4451d0e8198,5350,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_2992649643fc47ffab4cf43fadcbacec,job_2018ca186a964716a888c4451d0e8198,5350,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_ea0e89a57f1c4b118c66b3a56856a908,job_5b9c00ae29384678aeffc34dc6ff84c8,5349,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_ea0e89a57f1c4b118c66b3a56856a908,job_5b9c00ae29384678aeffc34dc6ff84c8,5349,Service Calls - Repairs & Part Installation - Tier 3 Repair - Capacitor Replacement,labor,1.0,165.0,165.0
invoice_1142ef2d7d734819aac245162c025961,job_9a6dff87159f4dd2a960a58f0278951d,5348,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_1142ef2d7d734819aac245162c025961,job_9a6dff87159f4dd2a960a58f0278951d,5348,Service Calls - Repairs & Part Installation - Tier 2 Repair - Replace fuse,labor,1.0,97.0,97.0
invoice_1142ef2d7d734819aac245162c025961,job_9a6dff87159f4dd2a960a58f0278951d,5348,Service Calls - Repairs & Part Installation - **Tier 1 Repair - Repair Wiring,labor,1.0,48.0,48.0
invoice_cb40dda0abf2401f9492a12e4fb7aaed,job_12b0702dacd24a2aa428ef45e3fa237a,5347,Generic Parts / Service - Bio-Fresh Duct Cleaning,material,2.0,321.0,642.0
invoice_e661b04544e846938b6710855cd91986,job_4271cf0061344e35bc7375021d86f8fb,5346,Visit #1,labor,1.0,88.0,88.0
invoice_25d17bdf3982478ab5a44208219c090c,job_02e4438f3e4f4e54ac5a39b7ea5af302,5345,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_c2b1059ae4ab40679f3d77f9872c000e,job_025b60354457443ab5185cf26c2a3488,5343,Rescue Motor,labor,1.0,731.0,731.0
invoice_c2b1059ae4ab40679f3d77f9872c000e,job_025b60354457443ab5185cf26c2a3488,5343,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_afd65cdc5ac0456883edf0c162246127,job_61b72065340046fd9867faa2c358c876,5342,Visit #3,labor,1.0,185.0,185.0
invoice_06baa1068a3c4a7d86755b3944a2ec90,job_ad0317a60fa442efa64c2c78cd36a902,5341,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_7ea2751af3bf407ba3467361a0feae4f,job_1eaa9e8463cd4565885369788585803a,5340,Service Calls - Repairs & Part Installation - Tier 6 Repair - Control Board Replacement,labor,1.0,485.0,485.0
invoice_7ea2751af3bf407ba3467361a0feae4f,job_1eaa9e8463cd4565885369788585803a,5340,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_7ea2751af3bf407ba3467361a0feae4f,job_1eaa9e8463cd4565885369788585803a,5340,Unit Specific Parts - Blower Control Board,material,1.0,146.0,146.0
invoice_2a060c38d8974bccbc334d90902dcdc9,job_df7af7afd5fa47de99a441f31b86ce9e,5339,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_7bca49348ea44253bf03305d13535718,job_9fa4f9630378483091887c70a92c5aa8,5338,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_515c0fb277c649e4bfe3c6c66472e03e,job_4931699482424b7ab638deae2a14fcbc,5337,AO Kirby 30 Gallon Electric Water Heater (Low Boy),labor,1.0,2618.0,2618.0
invoice_c9887fe2d4d9422c84556b2cdd458f7f,job_7c9999fdef7640829defef91f7252f41,5336,Plenum / Duct Board Replacement - Plenum Only,labor,1.0,464.0,464.0
invoice_c9887fe2d4d9422c84556b2cdd458f7f,job_7c9999fdef7640829defef91f7252f41,5336,Replace Supply - Flex and Boot,labor,1.0,514.5,514.5
invoice_c9887fe2d4d9422c84556b2cdd458f7f,job_7c9999fdef7640829defef91f7252f41,5336,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_28d5c1f91df442c49e9bcf24e103f7a7,job_ecf97e2334714e1bb9270eb6be5d39ec,5335,Duct Tidewater Hospitality / Repair - Replace Supply - Flex and Boot,labor,1.0,426.0,426.0
invoice_28d5c1f91df442c49e9bcf24e103f7a7,job_ecf97e2334714e1bb9270eb6be5d39ec,5335,Add Supply - Labor,labor,2.0,41.0,82.0
invoice_28d5c1f91df442c49e9bcf24e103f7a7,job_ecf97e2334714e1bb9270eb6be5d39ec,5335,Supply Grille,labor,1.0,51.0,51.0
invoice_23aaa34298544f32aa3563b1df452085,job_9ffe079d8f0c4bb18ae95ababfd88963,5334,Service Calls - Repairs & Part Installation - Tier 1 Repair - Patching,labor,2.0,76.0,152.0
invoice_28e27c5b5e784b88b68492b2dfcd1774,job_03e1ee88717d4a7ea92a5296f7ceadff,5333,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_4b462b5bd7fe4a2da5597e41424e23d1,job_bb9b85e0caba4308be442d419668104b,5332,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_4b462b5bd7fe4a2da5597e41424e23d1,job_bb9b85e0caba4308be442d419668104b,5332,Service Calls - Repairs & Part Installation - Tier 2 Repair - Coil clean in place,labor,1.0,94.0,94.0
invoice_3a682cfa8eb14d59999a57d375d850c2,job_08c6631df59547ba91769a96e820af26,5331,Service Calls - Repairs & Part Installation - Tier 3 Repair - Capacitor Replacement,labor,2.0,165.0,330.0
invoice_3a682cfa8eb14d59999a57d375d850c2,job_08c6631df59547ba91769a96e820af26,5331,Visit #4,labor,1.0,267.0,267.0
invoice_889105ca482d4a4b8d3a2332b917ce76,job_dd7d2351251a4d0591b719b670ac5818,5330,Service Calls - Repairs & Part Installation - Tier 6 Repair - TXV/Piston Repair + Filter Drier,labor,1.0,609.0,609.0
invoice_889105ca482d4a4b8d3a2332b917ce76,job_dd7d2351251a4d0591b719b670ac5818,5330,Generic Parts / Service - Filter dryer,material,1.0,103.0,103.0
invoice_889105ca482d4a4b8d3a2332b917ce76,job_dd7d2351251a4d0591b719b670ac5818,5330,Unit Specific Parts - TXV/ Piston,material,1.0,121.0,121.0
invoice_889105ca482d4a4b8d3a2332b917ce76,job_dd7d2351251a4d0591b719b670ac5818,5330,Generic Parts / Service - R410a refrigerant,material,3.0,132.0,396.0
invoice_e8606bcbb7a44e21995186b68319ab62,job_b1dc2f14f255471e9db0e7f89fc0a5fa,5329,Service Calls - Repairs & Part Installation - Tier 6 Repair - Filter Drier,labor,1.0,562.0,562.0
invoice_e8606bcbb7a44e21995186b68319ab62,job_b1dc2f14f255471e9db0e7f89fc0a5fa,5329,Generic Parts / Service - Filter dryer,material,1.0,103.0,103.0
invoice_e8606bcbb7a44e21995186b68319ab62,job_b1dc2f14f255471e9db0e7f89fc0a5fa,5329,Generic Parts / Service - R410a refrigerant,material,2.0,132.0,264.0
invoice_e8606bcbb7a44e21995186b68319ab62,job_b1dc2f14f255471e9db0e7f89fc0a5fa,5329,Weekend Install,material,1.0,106.0,106.0
invoice_f814355d735d416987cffd28af3d5148,job_6efe24bece9d4971a88ab2e36441bbc6,5328,Duct Tidewater Hospitality / Repair - Replace Supply - Flex Only,labor,4.0,334.0,1336.0
invoice_f814355d735d416987cffd28af3d5148,job_6efe24bece9d4971a88ab2e36441bbc6,5328,Duct Tidewater Hospitality / Repair - Plenum / Duct Board Replacement - Plenum Only,labor,1.0,436.0,436.0
invoice_f814355d735d416987cffd28af3d5148,job_6efe24bece9d4971a88ab2e36441bbc6,5328,"Duct Tidewater Hospitality / Repair - Duct Board Replacement - 1"" for Insulated Residential",labor,8.0,174.5,1396.0
invoice_f814355d735d416987cffd28af3d5148,job_6efe24bece9d4971a88ab2e36441bbc6,5328,Duct Tidewater Hospitality / Repair - Replace Supply - Flex and Boot,labor,2.0,503.25,1006.5
invoice_f814355d735d416987cffd28af3d5148,job_6efe24bece9d4971a88ab2e36441bbc6,5328,Duct Tidewater Hospitality / Repair - Replace Supply - Flex Only,labor,2.0,526.0,1052.0
invoice_f814355d735d416987cffd28af3d5148,job_6efe24bece9d4971a88ab2e36441bbc6,5328,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_f814355d735d416987cffd28af3d5148,job_6efe24bece9d4971a88ab2e36441bbc6,5328,Add Ons - Blu QR UV Stick Horton,material,1.0,212.0,212.0
invoice_f814355d735d416987cffd28af3d5148,job_6efe24bece9d4971a88ab2e36441bbc6,5328,Generic Parts / Service - Reme Halo Zero,material,1.0,969.0,969.0
invoice_b039883e17a945fd83b851804d40d32f,job_24daf17df5844090954d39583feb21dc,5327,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_b039883e17a945fd83b851804d40d32f,job_24daf17df5844090954d39583feb21dc,5327,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_b039883e17a945fd83b851804d40d32f,job_24daf17df5844090954d39583feb21dc,5327,"Install of 10"" Automatic Damper",labor,1.0,206.0,206.0
invoice_b039883e17a945fd83b851804d40d32f,job_24daf17df5844090954d39583feb21dc,5327,3 Ton - BUDGET 14 - Trane 3 Ton 14.3 Seer2 (15 SEER) Heat Pump System,material,1.0,9269.0,9269.0
invoice_b039883e17a945fd83b851804d40d32f,job_24daf17df5844090954d39583feb21dc,5327,Add Ons - Metal Air Handler Stand,material,1.0,119.0,119.0
invoice_b039883e17a945fd83b851804d40d32f,job_24daf17df5844090954d39583feb21dc,5327,Add Ons - Drain package,material,1.0,280.0,280.0
invoice_b039883e17a945fd83b851804d40d32f,job_24daf17df5844090954d39583feb21dc,5327,Generic Parts / Service - Ecobee 6 Thermostat,material,1.0,499.25,499.25
invoice_b039883e17a945fd83b851804d40d32f,job_24daf17df5844090954d39583feb21dc,5327,"10"" Glasswort Terrace Automatic Damper",material,1.0,257.0,257.0
invoice_ddd5ae32e9fd4f65aba33268c5b00340,job_57bb6f0900694701a6eade2b78553f3e,5326,Visit #1,labor,1.0,0.0,0.0
invoice_04f5da7f381e409786b0c8e348646ce3,job_23c489c2d386436799cbfc4903cdf348,5325,Visit #20,labor,1.0,101.0,101.0
invoice_34d62e3ad482485386703769f4111f48,job_c614884e2bca48e8a9a97949e1e6a0d5,5323,System Installation,labor,1.0,1410.0,1410.0
invoice_34d62e3ad482485386703769f4111f48,job_c614884e2bca48e8a9a97949e1e6a0d5,5323,Guarantees,labor,1.0,0.0,0.0
invoice_34d62e3ad482485386703769f4111f48,job_c614884e2bca48e8a9a97949e1e6a0d5,5323,STANDARD 15 - Trane 3 Ton 15.2 Seer2 (16 SEER) Heat Pump System,material,1.0,11201.25,11201.25
invoice_34d62e3ad482485386703769f4111f48,job_c614884e2bca48e8a9a97949e1e6a0d5,5323,Concrete Pad,material,1.0,233.0,233.0
invoice_34d62e3ad482485386703769f4111f48,job_c614884e2bca48e8a9a97949e1e6a0d5,5323,Drain package,material,1.0,306.0,306.0
invoice_34d62e3ad482485386703769f4111f48,job_c614884e2bca48e8a9a97949e1e6a0d5,5323,Add Ons - Attic Install,material,1.0,515.0,515.0
invoice_34d62e3ad482485386703769f4111f48,job_c614884e2bca48e8a9a97949e1e6a0d5,5323,Add Ons - Trim Removal,material,1.0,258.0,258.0
invoice_3e0b07aa099c4319b6b1c6be6cf65ac2,job_6f420bf1b333408d80ab9d98dca19e4a,5322,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_3e0b07aa099c4319b6b1c6be6cf65ac2,job_6f420bf1b333408d80ab9d98dca19e4a,5322,Service Calls - Repairs & Part Installation - Tier 3 Repair - Capacitor Replacement,labor,1.0,165.0,165.0
invoice_3e0b07aa099c4319b6b1c6be6cf65ac2,job_6f420bf1b333408d80ab9d98dca19e4a,5322,Service Calls - Repairs & Part Installation - Tier 1 Repair - Cool Compressor,labor,1.0,49.0,49.0
invoice_e82bff0aa43b4458a12ab34f8f468429,job_2c267be2b0c347a0a9cbb0bae62d06b4,5321,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_192b746990904ecb96162cd02cbbb33e,job_7527dba4a40541129f995da6411080a1,5320,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_192b746990904ecb96162cd02cbbb33e,job_7527dba4a40541129f995da6411080a1,5320,Service Calls - Repairs & Part Installation - Tier 2 Repair - Reset Control Board,labor,1.0,48.0,48.0
invoice_f23a0fc279fa4819b4497c1282e5a739,job_d1dcf573f1dd4c7b86ba55a14e2f9157,5319,Tier 3 Repair - Capacitor Replacement,labor,1.0,182.0,182.0
invoice_f23a0fc279fa4819b4497c1282e5a739,job_d1dcf573f1dd4c7b86ba55a14e2f9157,5319,Service Calls - Repairs & Part Installation - Tier 2 Repair - Elbow Installation for P-Trap,labor,1.0,48.0,48.0
invoice_f23a0fc279fa4819b4497c1282e5a739,job_d1dcf573f1dd4c7b86ba55a14e2f9157,5319,Visit #1,labor,1.0,88.0,88.0
invoice_c112f8d4d690442d82be069cf3abf517,job_ae977af26b864c2aa17d1f5b4ad171b6,5318,Visit #1,labor,1.0,188.0,188.0
invoice_44aea16414854c5e833d1cfe0a98000d,job_2867701c673b44798e3bb059f7207970,5317,Visit #4,labor,1.0,180.0,180.0
invoice_53981ea2b3e940e79dcff806dc1fc7b3,job_5741bc1765074e328baa302294d65fea,5316,Service Calls - Repairs & Part Installation - Tier 1 Repair - De-thaw Frozen Coil,labor,1.0,51.0,51.0
invoice_53981ea2b3e940e79dcff806dc1fc7b3,job_5741bc1765074e328baa302294d65fea,5316,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_c9ce219735044177b589041c75e6cde6,job_b4939802eab7451ca38381e65ee1f45c,5315,Service Calls - Repairs & Part Installation - Tier 7 Repair(Mini Split Blower Wheel),labor,1.0,776.0,776.0
invoice_3327dc7ea6544fcb9a5be74e9d7443a5,job_9a40d7378498464187f9aa85402165b6,5314,Diagnostic/dispatch fees - Service & Repair Fee - Commercial,labor,1.0,183.0,183.0
invoice_3327dc7ea6544fcb9a5be74e9d7443a5,job_9a40d7378498464187f9aa85402165b6,5314,Service Calls - Repairs & Part Installation - Tier 3 Repair - Reset Kitchen RTU unit,labor,1.0,77.0,77.0
invoice_245b522a65734297ae433a50f6dedaba,job_1613339ed99e4cbfa9f5a7fc7764bcf4,5313,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_d09a2466c3d84b3681b510b57f5ce63d,job_f01223b180e24f96b80038d0d0c91bab,5312,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_d09a2466c3d84b3681b510b57f5ce63d,job_f01223b180e24f96b80038d0d0c91bab,5312,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_2891fe64ec95434fac5450f507ac3926,job_add0ca3cec314559a481e3efb9ee8189,5311,Service Calls - Repairs & Part Installation - Tier 6 Repair - Control Board & Sensor Replacement,labor,1.0,619.0,619.0
invoice_2891fe64ec95434fac5450f507ac3926,job_add0ca3cec314559a481e3efb9ee8189,5311,Unit Specific Parts - Indoor Control Board,material,1.0,24.0,24.0
invoice_2891fe64ec95434fac5450f507ac3926,job_add0ca3cec314559a481e3efb9ee8189,5311,Unit Specific Parts - Water Sensor,material,1.0,268.0,268.0
invoice_fbdfb1def75148a38c10cc6bc450eadb,job_94d0b50e386946ccb65be6566ea0af72,5310,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_fbdfb1def75148a38c10cc6bc450eadb,job_94d0b50e386946ccb65be6566ea0af72,5310,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_fbdfb1def75148a38c10cc6bc450eadb,job_94d0b50e386946ccb65be6566ea0af72,5310,Service Calls - Repairs & Part Installation - Tier 2 Repair - Replace safety switch,labor,1.0,106.0,106.0
invoice_fbdfb1def75148a38c10cc6bc450eadb,job_94d0b50e386946ccb65be6566ea0af72,5310,Add Ons - Drain package,material,1.0,280.0,280.0
invoice_d3c4e56e612346faae5a30f305534992,job_260d1639522048bf8792ccd1f48b6bfa,5309,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_d3c4e56e612346faae5a30f305534992,job_260d1639522048bf8792ccd1f48b6bfa,5309,Service Calls - Repairs & Part Installation - Tier 2 Repair - Seal breaches in plenum,labor,1.0,108.0,108.0
invoice_59ffd10e44eb474681260d50d263d80f,job_2f2a656e48c34d418408d10491d8af5d,5308,Preventative Maintenance - Residential Inspection Report,labor,1.0,772.0,772.0
invoice_3a058ba82a724156b80b19a873913a51,job_774fae1c082d463fa4f1af3a71431a3c,5307,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_3a058ba82a724156b80b19a873913a51,job_774fae1c082d463fa4f1af3a71431a3c,5307,Service Calls - Repairs & Part Installation - Tier 3 Repair - Capacitor Replacement,labor,1.0,165.0,165.0
invoice_2af6e6404f15463bab999340fa87b043,job_dcaec0d257cb4453b82116e1d0b7ea63,5306,Replace breaker,labor,1.0,364.5,364.5
invoice_3921d98ed1a3493dbe3adb97fd136db9,job_9c87e802b5944522827c999c355c1bcb,5304,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_3921d98ed1a3493dbe3adb97fd136db9,job_9c87e802b5944522827c999c355c1bcb,5304,Generic Parts / Service - Capacitor,material,1.0,53.0,53.0
invoice_4753d612359b46b9bb129cfd5fa8a2c3,job_618abdd84caa4d6b92083a21bdcb58c6,5303,Service Calls - Repairs & Part Installation - Tier 2 Repair - Coil clean in place,labor,1.0,94.0,94.0
invoice_4753d612359b46b9bb129cfd5fa8a2c3,job_618abdd84caa4d6b92083a21bdcb58c6,5303,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_6692db8df23b484fa8d191f2f94c946c,job_d9d219d9f82441a399240a180ac71a0a,5302,"Repair on PEX Line up to 1""",labor,1.0,290.75,290.75
invoice_ddb332d5cbce495ab052614f00de9ae3,job_99337fbdf64c49afaf7677b3809e900a,5301,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_ddb332d5cbce495ab052614f00de9ae3,job_99337fbdf64c49afaf7677b3809e900a,5301,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_ddb332d5cbce495ab052614f00de9ae3,job_99337fbdf64c49afaf7677b3809e900a,5301,Carrier - Carrier 1 Ton Water Source HVAC Heat Pump,material,1.0,5847.0,5847.0
invoice_22c1effa0f5a4c81b82b408fa5fa16bd,job_5c82d6076bd24f948e54082c8a1ca1d7,5300,AO Kirby 50(48) Gallon Electric Water Heater (Low Boy),labor,1.0,2821.0,2821.0
invoice_c2224c5813cd43a39a4b2a9d32226d08,job_038ac65b9e444887ab55a61002283314,5299,Residential Preventative Maintenance,labor,1.0,91.0,91.0
invoice_fdd31d3698ea400f95c2d792d4b2cbb6,job_7087c43bf89e46fca8671397766f06af,5298,"Repair on PVC or CPVC up to 1""",labor,1.0,418.5,418.5
invoice_43602aa2b9374fb4a8cdec2d0c9dc7f9,job_14d7b025cff842dcabb88f0b15649d07,5297,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_43602aa2b9374fb4a8cdec2d0c9dc7f9,job_14d7b025cff842dcabb88f0b15649d07,5297,Service Calls - Repairs & Part Installation - Tier 3 Repair - Capacitor Replacement,labor,1.0,165.0,165.0
invoice_8e3d8205b40646ca86679a4ccb7dd6fe,job_05e953b9163449a681461a1ea2b3c41d,5295,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_8e3d8205b40646ca86679a4ccb7dd6fe,job_05e953b9163449a681461a1ea2b3c41d,5295,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_8e3d8205b40646ca86679a4ccb7dd6fe,job_05e953b9163449a681461a1ea2b3c41d,5295,Generic Parts / Service - Honeywell FocusPro N100,material,1.0,194.0,194.0
invoice_a2fa7f4526214c6f858ddd01fc80ace6,job_b6506ba74aa0462ba1b33f30c5a516a2,5294,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_a2fa7f4526214c6f858ddd01fc80ace6,job_b6506ba74aa0462ba1b33f30c5a516a2,5294,Service Calls - Repairs & Part Installation - Tier 7 Repair,labor,1.0,946.0,946.0
invoice_a2fa7f4526214c6f858ddd01fc80ace6,job_b6506ba74aa0462ba1b33f30c5a516a2,5294,Service Calls - Repairs & Part Installation - Tier 2 Repair - Leak Detection Tidewater Hospitality (Bubbles / Electronic),labor,1.0,96.0,96.0
invoice_a2fa7f4526214c6f858ddd01fc80ace6,job_b6506ba74aa0462ba1b33f30c5a516a2,5294,Generic Parts / Service - R410a refrigerant,material,1.5,132.0,198.0
invoice_a2fa7f4526214c6f858ddd01fc80ace6,job_b6506ba74aa0462ba1b33f30c5a516a2,5294,Generic Parts / Service - Filter dryer,material,1.0,103.0,103.0
invoice_a2fa7f4526214c6f858ddd01fc80ace6,job_b6506ba74aa0462ba1b33f30c5a516a2,5294,Generic Parts / Service - R410a refrigerant,material,3.0,132.0,396.0
invoice_a2fa7f4526214c6f858ddd01fc80ace6,job_b6506ba74aa0462ba1b33f30c5a516a2,5294,Unit Specific Parts - Evaporator Coil & TXV,material,1.0,1133.0,1133.0
invoice_5ab7a68559ce4160a1ed6c8457471680,job_94f57da56c354636bc6b184796a44d25,5293,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_2cf5e39af74943e49b7897f356234e04,job_e88d2dbd06ae4f5e818e3d7e689c2392,5292,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_2cf5e39af74943e49b7897f356234e04,job_e88d2dbd06ae4f5e818e3d7e689c2392,5292,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_d2c5c134f40e4b30b298a978ee85c778,job_5c40a87c1dc84092b9d5b83280508784,5291,Duct Tidewater Hospitality / Repair - Replace Supply - Flex and Boot,labor,1.0,503.25,503.25
invoice_4168c8d446934e6eb44a932ac52f9022,job_42cb4d53cdb74e279fcb775ef5b57827,5290,Replace AO Kirby 100 Gallon Natural Gas Cyclone,labor,1.0,23983.0,23983.0
invoice_d9c6b270e46b4cd8b5f51b4296f64efa,job_f4a0534e1aeb466aad51647b2db1fb32,5289,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
